Sparte;Hauptkategorie (neu);Unterkategorie (neu);Top-Rang;Relevanz 1-5;Produktname;Bild;Beschreibung (max. 500 Zeichen);Feature / USP (Hauptbotschaft);Sekundäre Information;Link Ferronato-Shop;Preis CHF exkl. MwSt;Art.-Nr.;Verfügbarkeit;Alte Shop-Kategorien;Begründung Top
Übergreifend;03 Bohren & Fräsen;Akku-Schlagschrauber;;2;"FLEX Schlagschrauber Akku  IW 3/4"" 18.0-EC C 1680 Nm";https://shop.ferronato.ch/images/product/large/6539.jpg;Akku-Schlagschrauber mit bürstenlosem Motor, 3/4-Zoll-Vierkantaufnahme, 3 Drehmomentstufen bis max. 1060 Nm. Elektronische Schnellbremse, entkoppelter Handgriff zur Vibrationsreduzierung, LED-Licht und Akku-Kapazitätsanzeige. Betrieb mit allen FLEX 18V-Akkupacks, Lieferung ohne Akku und Ladegerät. Gewicht 3,3 kg.;Kraftvoller 3/4-Zoll-Akku-Schlagschrauber mit bis zu 1060 Nm Drehmoment.;3 Drehmomentstufen, Lieferung ohne Akku und Ladegerät.;https://shop.ferronato.ch/de/product/6539/x;370.0;050-326;ab Lager;Elektrogeräte;Maschine mit seltenerem Kaufzyklus als Verbrauchsmaterial.
Übergreifend;03 Bohren & Fräsen;Bit- & Schrauberzubehör;2;4;FLEX DB Bulk T20 Bit Set 25mm (25 tlg);https://shop.ferronato.ch/images/product/large/7495.jpg;Bit-Set mit 25 Bits, 1 Zoll (25 mm), T20, in verschliessbarer Box.;25-teiliges T20-Bit-Set in verschliessbarer Box.;Länge 25 mm, praktische Aufbewahrungsbox.;https://shop.ferronato.ch/de/product/7495/x;14.0;050-630;Nicht an Lager;Steinbearbeitung > Elektrowerkzeuge & Zubehör > Zubehörteile;FLEX Bit-Set T20 25-teilig, hoher Nachkauf.
Übergreifend;03 Bohren & Fräsen;Bit- & Schrauberzubehör;3;3;FLEX 41-teiliges Bit-Set DB 41;https://shop.ferronato.ch/images/product/large/6602.jpg;41-teiliges Bit-Set in schlagfester, stapelbarer Box mit Schnellwechsel-Bits (PH, PZ, SL, TX) in 25 und 50 mm sowie diversen Magnethaltern von 8 bis 13 mm inklusive Universal- und Standard-Magnethalterung.;Umfassendes 41-teiliges Bit-Set in stapelbarer Aufbewahrungsbox.;PH-, PZ-, SL- und TX-Bits in 25 und 50 mm, inkl. Magnethalter.;https://shop.ferronato.ch/de/product/6602/x;59.0;050-330;ab Lager;Steinbearbeitung > Elektrowerkzeuge & Zubehör > Zubehörteile;FLEX 41-teiliges Bit-Set DB 41, Grundausstattung.
Übergreifend;03 Bohren & Fräsen;Bit- & Schrauberzubehör;;3;FLEX Bit Schraubmagazinvorsatz;https://shop.ferronato.ch/images/product/large/7437.jpg;Bit-Set für den Schraubmagazinvorsatz M-DW 55, Ausführung PH Grösse 2, E 6,3. Inhalt 3 Stück.;PH2-Bits für den FLEX-Schraubmagazinvorsatz.;Inhalt 3 Stück, passend zu Schraubmagazinvorsatz 463.698.;https://shop.ferronato.ch/de/product/7437/x;23.0;050-604 BIT;Nicht an Lager;Steinbearbeitung > Elektrowerkzeuge & Zubehör > Zubehörteile;Kleines Verbrauchsteil, geringer Umsatz
Übergreifend;03 Bohren & Fräsen;Bit- & Schrauberzubehör;;3;FLEX Bithalter DW 45 für DW 45 18.0-EC Trockenbauschrauber;https://shop.ferronato.ch/images/product/large/7438.jpg;Magnetischer Bithalter PH Grösse 2, E 6,3, passend für den FLEX Trockenbauschrauber DW 45 18.0-EC.;Magnetischer Bithalter für den FLEX DW 45 18.0-EC.;Ausführung PH2, E 6,3.;https://shop.ferronato.ch/de/product/7438/x;8.0;050-604 BH DW 45;Nicht an Lager;Steinbearbeitung > Elektrowerkzeuge & Zubehör > Zubehörteile;Kleines Ersatzteil, Nische
Übergreifend;03 Bohren & Fräsen;Bit- & Schrauberzubehör;;3;"KRAFTWERK 1/4"" Bit-Schnellwechsel-Magnethalter 150mm";https://shop.ferronato.ch/images/product/large/6144.jpg;Bit-Schnellwechsel-Magnethalter mit roter Arretiermuffe, 1/4 Zoll Antrieb, Länge 150 mm, Aussendurchmesser 15 mm, Material Chrom-Vanadium.;Magnethalter für schnellen Bitwechsel, 1/4 Zoll.;Länge 150 mm, Chrom-Vanadium, rote Arretiermuffe.;https://shop.ferronato.ch/de/product/6144/x;20.9;130-136 150;ab Lager;Steinbearbeitung > Zubehör und Hilfsmittel;Zubehör, moderater Wiederkauf bei Verschleiss.
Übergreifend;03 Bohren & Fräsen;Bit- & Schrauberzubehör;;3;"KRAFTWERK 1/4"" Bit-Schnellwechsel-Magnethalter 300mm";https://shop.ferronato.ch/images/product/large/6145.png;Bit-Schnellwechsel-Magnethalter mit roter Arretiermuffe, 1/4 Zoll Antrieb, Länge 300 mm, Aussendurchmesser 15 mm, Material Chrom-Vanadium.;Langer Magnethalter für schwer zugängliche Stellen, 300 mm.;1/4 Zoll Antrieb, Chrom-Vanadium, rote Arretiermuffe.;https://shop.ferronato.ch/de/product/6145/x;28.7;130-136 300;ab Lager;Steinbearbeitung > Zubehör und Hilfsmittel > Eisenwaren + Werkzeuge;Zubehör, moderater Wiederkauf bei Verschleiss.
Übergreifend;03 Bohren & Fräsen;Bit- & Schrauberzubehör;;2;Adapter ø13 / M14 AG;https://shop.ferronato.ch/images/product/large/4542.jpg;Adapterschaft Ø 13 mm auf M14 Aussengewinde, von Bohrmaschine auf M14-Aufnahme.;Adapter von Bohrmaschine auf M14-Werkzeugaufnahme.;Schaft Ø 13 mm, Gegenseite M14 AG.;https://shop.ferronato.ch/de/product/4542/x;30.0;050-168;ab Lager;Steinbearbeitung > Elektrowerkzeuge & Zubehör > Zubehörteile;Kleines Adapterteil, einmaliger Bedarf.
Übergreifend;03 Bohren & Fräsen;Bit- & Schrauberzubehör;;2;FLEX Winkelvorsatz WV 12-EC passend zu PD 2G 12-EC Schlagbohrschrauber;https://shop.ferronato.ch/images/product/large/8413.jpg;Winkelvorsatz mit werkzeuglosem Schnellwechsel-System für schwer zugängliche Bohr- und Schraubarbeiten, magnetische Bohrspindel für Bits, Bohrfutter und Bithalter. Passend für FLEX DD/PD 12-EC.;Winkelvorsatz für schwer zugängliche Bohr- und Schraubarbeiten.;Passend für FLEX PD 2G 12-EC Schlagbohrschrauber.;https://shop.ferronato.ch/de/product/8413/x;56.0;050-530 12V WVS;Nicht an Lager;Steinbearbeitung > Elektrowerkzeuge & Zubehör > Zubehörteile;Systemzubehör, seltener Nachkauf.
Übergreifend;03 Bohren & Fräsen;Bit- & Schrauberzubehör;;2;FLEX Winkelvorsatz passend zu PD 2G 18-EC C Schlagbohrschrauber;https://shop.ferronato.ch/images/product/large/8414.jpg;Winkelvorsatz mit werkzeuglosem Schnellwechsel-System für schwer zugängliche Bohr- und Schraubarbeiten, magnetische Bohrspindel für Bits, Bohrfutter und Bithalter. Passend für FLEX DD/PD 18.0-EC.;Winkelvorsatz für schwer zugängliche Bohr- und Schraubarbeiten.;Passend für FLEX PD 2G 18-EC C Schlagbohrschrauber.;https://shop.ferronato.ch/de/product/8414/x;70.0;050-530 18V WVS;Nicht an Lager;Steinbearbeitung > Elektrowerkzeuge & Zubehör > Zubehörteile;Systemzubehör, seltener Nachkauf.
Übergreifend;03 Bohren & Fräsen;Bohr- & Meisselhämmer;;2;DUSS Abbruchhammer PK160ASET-CH;https://shop.ferronato.ch/images/product/large/8309.jpg;Elektrischer Abbruchhammer für Abbruch-, Durchbruch- und Stemmarbeiten sowie Oberflächensanierung, ersetzt in vielen Fällen den Kompressor. Aktive Vibrationsdämpfung (RVA), einschraubbarer vibrationsgedämpfter Zusatzhandgriff, Schalterarretierung für Dauerbetrieb.;Elektrischer Abbruchhammer mit aktiver Vibrationsdämpfung.;Für Dauerbetrieb geeignet, vibrationsgedämpfter Handgriff.;https://shop.ferronato.ch/de/product/8309/x;2.0;050-423;Nicht an Lager;Elektrogeräte;Maschine, seltener Neukauf.
Übergreifend;03 Bohren & Fräsen;Bohr- & Meisselhämmer;;2;FLEX CHE 18-EC/5.0 Set Akku-Kombi-Bohrhammer;https://shop.ferronato.ch/images/product/large/7916.jpg;Akku-Kombi-Bohrhammer 18V, SDS-plus, bürstenlos, vier Funktionen (bohren, hammerbohren, meisseln, Meisseljustierung). Max. Einzelschlagenergie 1,7 J, Bohrdurchmesser Beton bis 18 mm. Set mit 2x Akku 5.0 Ah, Schnellladegerät, Seitenhandgriff und Koffer.;18V-Kombibohrhammer mit vier Funktionen im Komplettset.;Set inkl. 2x Akku 5.0 Ah, Ladegerät und L-BOXX-Koffer.;https://shop.ferronato.ch/de/product/7916/x;675.0;050-750;Nicht an Lager;Elektrogeräte;Maschine, seltener Kauf, kein Systemzubehör.
Übergreifend;03 Bohren & Fräsen;Bohr- & Meisselhämmer;;2;FLEX CHE 2-26 18.0 EC C Akku Kombi-Bohrhammer;https://shop.ferronato.ch/images/product/large/6540.jpg;Akku-Kombibohrhammer mit bürstenlosem Motor, 2,6 Joule Schlagenergie, vier Funktionen (Bohren, Hammerbohren, Meisseln, Meisseljustierung). SDS-Plus-Aufnahme mit werkzeuglos wechselbarem Schnellwechselsystem auf 13-mm-Schnellspannbohrfutter. Max. Bohr-Ø Beton 26 mm, Holz 30 mm, Stahl 13 mm. Betrieb mit allen FLEX 18V-Akkupacks, Lieferung ohne Akku und Ladegerät, Gewicht 3,18 kg.;Akku-Kombihammer zum Bohren und Meisseln in Beton, Mauerwerk, Holz und Metall.;SDS-Plus mit Schnellwechsel auf 13-mm-Bohrfutter, ohne Akku und Ladegerät.;https://shop.ferronato.ch/de/product/6540/x;360.0;050-328;ab Lager;Elektrogeräte;Maschine mit seltenerem Kaufzyklus als Verbrauchsmaterial.
Übergreifend;03 Bohren & Fräsen;Bohr- & Meisselhämmer;;2;FLEX CHE 2-28 R SDS-plus Kombi-Bohrhammer;https://shop.ferronato.ch/images/product/large/7307.jpg;Leichter 800-Watt-Bohr- und Meisselhammer in Pistolenbauform mit Rechts-/Linkslauf, Werkzeug-Schnellwechselsystem SDS-plus/13-mm-Bohrfutter, Bohrtiefenanschlag und Drehstopp zum Meisseln. Bohr-Durchmesser Beton bis 28 mm, ideal für Dübelbefestigungen und leichte Stemmarbeiten wie Entfernen von Putz und Fliesen.;800-Watt-Kombihammer für Bohren, Dübeln und leichtes Stemmen.;Inkl. zwei Bohrfutter, Seitenhandgriff, Tiefenanschlag und Transportkoffer.;https://shop.ferronato.ch/de/product/7307/x;310.0;050-558;Nicht an Lager;Plattenleger;Netzbetriebene Maschine, kein Verbrauchsartikel.
Übergreifend;03 Bohren & Fräsen;Bohr- & Meisselhämmer;;2;FLEX CHE 4-32 R SDS-plus Kombihammer;https://shop.ferronato.ch/images/product/large/7308.jpg;900-Watt-Bohr- und Meisselhammer in D-Bauform mit hoher Schlagenergie und geringen Vibrationen, 4 Funktionen (Bohren, Hammerbohren, Meisseln, Meisseljustierung), SDS-plus/13-mm-Schnellwechselsystem. Bohr-Durchmesser Beton bis 32 mm, geeignet für leichte Stemmarbeiten.;900-Watt-Kombihammer mit vier Funktionen und hoher Schlagenergie.;Inkl. Seitenhandgriff, Tiefenanschlag und Transportkoffer.;https://shop.ferronato.ch/de/product/7308/x;600.0;050-560;Nicht an Lager;Elektrogeräte;Netzbetriebene Maschine, kein Verbrauchsartikel.
Übergreifend;03 Bohren & Fräsen;Bohr- & Meisselhämmer;;2;FLEX CHE 5-40 SDS-max Kombi Bohrhammer;https://shop.ferronato.ch/images/product/large/6306.jpg;1050-Watt-Bohr- und Meisselhammer in D-Bauform mit hoher Schlagenergie und geringen Vibrationen. Funktionsschalter für Hammerbohren, Meisseln und Meisseljustierung, Sicherheitsrutschkupplung, entkoppelter ergonomischer Handgriff. Max. Bohrdurchmesser Beton 40 mm, Mauerwerk 90 mm, Werkzeugaufnahme SDS-max, Gewicht 6,4 kg.;SDS-max-Kombihammer mit 10 J Schlagenergie und Vibrationsdämpfung.;Auch für Stemmarbeiten an Putz und Fliesen, inkl. Transportkoffer.;https://shop.ferronato.ch/de/product/6306/x;715.0;050-191;Nicht an Lager;Elektrogeräte;Maschine, seltener Nachkauf.
Übergreifend;03 Bohren & Fräsen;Bohr- & Meisselhämmer;;2;FLEX FHE 2-22 SDS-plus Bohrhammer;https://shop.ferronato.ch/images/product/large/6927.jpg;FLEX FHE 2-22 SDS-plus Bohrhammer, 710 Watt, Pistolenbauform. Bohren mit Hammerfunktion, max. Bohrbereich 22mm Beton, ideal für Dübel- und Ankerbefestigungen 4-12mm. Rechts-/Linkslauf über Kohlewender, Bohrtiefenanschlag, Gasgebeschalter mit Dauerbetrieb. Einzelschlagenergie 2.1J, Gewicht 2.3kg. Inkl. Seitenhandgriff, Tiefenanschlag und L-BOXX-Koffer.;Leichter 710-Watt-Bohrhammer für Dübel- und Ankerbefestigungen.;Inkl. Seitenhandgriff, Tiefenanschlag und Transportkoffer.;https://shop.ferronato.ch/de/product/6927/x;190.0;050-376;Nicht an Lager;Elektrogeräte;Maschine, einmalige Anschaffung
Übergreifend;03 Bohren & Fräsen;Bohr- & Meisselhämmer;;2;FLEX Kombi-Bohrhammer Akku CHE 18.0-EC C;https://shop.ferronato.ch/images/product/large/6863.jpg;FLEX Akku-Kombibohrhammer CHE 18.0-EC, bürstenlos, SDS-plus, vier Funktionen (bohren, hammerbohren, meisseln, Meisseljustierung). Einzelschlagenergie 1.7J, Bohr-Ø bis 18mm Beton. Elektronische Schnellbremse, LED-Licht, Akku-Anzeige. FLEX 18V-Akkusystem. Lieferung ohne Akku und Ladegerät, inkl. Zusatzhandgriff und Tiefenanschlag.;Bürstenloser Akku-Kombihammer für Bohren, Hammerbohren und Meisseln.;Ohne Akku und Ladegerät, kompatibel mit allen FLEX 18V-Akkus.;https://shop.ferronato.ch/de/product/6863/x;18.0;050-356;ab Lager;Elektrogeräte;Maschine, seltener Nachkauf, oft anderswo beschafft
Übergreifend;03 Bohren & Fräsen;Bohr- & Meisselhämmer;;2;FLEX Meisselhammer DH 5 SDS-max;https://shop.ferronato.ch/images/product/large/6950.jpg;FLEX Meisselhammer DH 5 SDS-max, 1050 Watt, kompakte L-Bauform. Ideal für mittelschwere Meisselarbeiten in Beton und Mauerwerk, Betonkosmetik, Fliesen- und Putzentfernung, Durchbruchsarbeiten. Seitenhandgriff radial/axial schwenkbar, vibrationsgedämpft. Einzelschlagenergie 6.7J, 12 Meisseleinstellungen, Gewicht 5.4kg. Inkl. Fett und Transportkoffer.;1050-Watt-Meisselhammer für Beton, Mauerwerk und Fliesenentfernung.;Inkl. Seitenhandgriff, Fett und Transportkoffer TK-S.;https://shop.ferronato.ch/de/product/6950/x;660.0;050-386;Nicht an Lager;Elektrogeräte;Maschine, seltener Nachkauf
Übergreifend;03 Bohren & Fräsen;Bohr- & Meisselhämmer;;2;Husqvarna DM 210 SP;https://shop.ferronato.ch/images/product/large/8252.jpg;Elektrischer Kernbohrer mit sanfter Schlagtechnologie für Trockenbohren in Stahlbeton, ergonomischer D-Griff, auch bohrständertauglich. Zweistufiger Gangwählschalter, Elgard-Überlastschutz, SoftStart, max. Bohrdurchmesser handgeführt 100 mm.;Elektrischer Trockenbohrer für Stahlbeton, bis Ø100 mm.;Auch auf Bohrständer montierbar, Eingangsleistung 2 kW.;https://shop.ferronato.ch/de/product/8252/x;1.0;050-349;Nicht an Lager;Steinbearbeitung > Elektrowerkzeuge & Zubehör > Elektrowerkzeuge;Maschine, seltener Neukauf.
Übergreifend;03 Bohren & Fräsen;Bohrer & Meissel;1;4;FLEX Hammerbohrerset SDS-plus HD4-C D-12;https://shop.ferronato.ch/images/product/large/7341.png;7-teiliges Hammerbohrerset SDS-plus Xtreme Plus mit 4 Schneiden, bestehend aus Bohrern 5/6/8 Ø x 110 mm und 6/8/10/12 Ø x 160 mm. Ideal für extreme Anwendungen wie Bohren in Beton und Armierung.;7-teiliges 4-Schneiden-Bohrerset für Beton und Armierung.;Durchmesser 5-12 mm, SDS-plus-Aufnahme.;https://shop.ferronato.ch/de/product/7341/x;87.0;050-600;ab Lager;Steinbearbeitung > Elektrowerkzeuge & Zubehör > Zubehörteile;FLEX Hammerbohrerset SDS-plus, Verbrauchsmaterial im Set.
Übergreifend;03 Bohren & Fräsen;Bohrer & Meissel;4;3;DUSS Spitzmeissel SMX4 Länge 400mm SDS-max;https://shop.ferronato.ch/images/product/large/8256.jpg;Spitzmeissel SDS-max, Gesamtlänge 400 mm, passend für DUSS Kombihämmer PX 46/48/76/78 und Meisselhämmer PKX 4/7.;SDS-max-Spitzmeissel für DUSS Kombi- und Meisselhämmer.;Länge 400 mm, für PX 46/48/76/78 und PKX 4/7.;https://shop.ferronato.ch/de/product/8256/x;29.3;030-972;Nicht an Lager;Elektrogeräte;DUSS Spitzmeissel SDS-max, Verschleissteil.
Übergreifend;03 Bohren & Fräsen;Bohrer & Meissel;5;3;Rennsteig Spitzmeissel Ø14mm für Elektrohämmer SDS plus;https://shop.ferronato.ch/images/product/large/7956.jpg;Spitzmeissel Ø14 mm, SDS-plus, für Meissel- und Abbrucharbeiten an Beton und harten Materialien. Aus hochlegiertem Werkzeugstahl, durchgehend gehärtet, Schneide nachschleifbar. Länge 250 mm, Gewicht 237 g.;SDS-plus-Spitzmeissel für Meissel- und Abbrucharbeiten.;Passend zu allen gängigen SDS-plus-Elektrohämmern.;https://shop.ferronato.ch/de/product/7956/x;19.0;041-530;Nicht an Lager;Steinbearbeitung > Elektrowerkzeuge & Zubehör > Zubehörteile;Rennsteig Spitzmeissel SDS-plus, Verschleissteil.
Übergreifend;03 Bohren & Fräsen;Bohrer & Meissel;;3;DUSS Flachmeissel FMX4 25mm Länge 400mm SDS-max;https://shop.ferronato.ch/images/product/large/8257.png;Flachmeissel SDS-max, Schneidenbreite 25 mm, Gesamtlänge 400 mm, passend für DUSS Meisselhämmer PX 46/48/76/78 und PKX 4/7.;SDS-max-Flachmeissel für DUSS Meissel- und Kombihämmer.;Schneidenbreite 25 mm, Länge 400 mm.;https://shop.ferronato.ch/de/product/8257/x;34.5;030-974;Nicht an Lager;Steinbearbeitung > Elektrowerkzeuge & Zubehör > Zubehörteile;Verschleissteil mit regelmässigem Nachkauf.
Übergreifend;03 Bohren & Fräsen;Bohrer & Meissel;;3;Rennsteig Spatmeissel 80mm SDS-max 300mm;https://shop.ferronato.ch/images/product/large/8294.jpg;Spatmeissel SDS-max, Meisselbreite 80 mm, Gesamtlänge 300 mm, Gewicht 726 g, für Abbruch- und Trennarbeiten.;SDS-max-Spatmeissel, Breite 80 mm.;Länge 300 mm, Gewicht 726 g.;https://shop.ferronato.ch/de/product/8294/x;46.0;041-534;Nicht an Lager;Steinbearbeitung > Elektrowerkzeuge & Zubehör > Zubehörteile;Verschleissteil mit regelmässigem Nachkauf.
Übergreifend;03 Bohren & Fräsen;Oberfräsen & Fräser;6;3;FLEX Kantenfräser Radien und Fasen Set 5-Teilig für Oberfräser;https://shop.ferronato.ch/images/product/large/6615.png;Kantenfräser-Bit-Set mit Hartmetallschneiden in Stack-Pack-Box mit Moosgummi-Einlage, nur für Holz geeignet. Enthält Radienfräser R2, R3 und R5 mit Anlaufkugellager sowie Fasenfräser 25° und 45° mit Anlaufkugellager.;5-teiliges Hartmetall-Fräserset für Radien und Fasen in Holz.;Nur für Holz, inkl. R2/R3/R5-Radienfräser und zwei Fasenfräser.;https://shop.ferronato.ch/de/product/6615/x;59.0;050-037 5;ab Lager;Steinbearbeitung > Elektrowerkzeuge & Zubehör > Zubehörteile;FLEX Kantenfräser-Set 5-teilig für Radien und Fasen.
Übergreifend;03 Bohren & Fräsen;Oberfräsen & Fräser;;3;FLEX Kantenfräser Nut und Bündig Set 6-Teilig für Oberfräser;https://shop.ferronato.ch/images/product/large/6616.jpg;Fräser-Bit-Set mit Hartmetallschneiden in Stack-Pack-Box mit Moosgummi-Einlage, nur für Holz geeignet. Enthält drei Nutfräser (D6, D8, D16) und drei Bündigfräser (D8, D12,7, D16) mit Anlaufkugellagern.;6-teiliges Hartmetall-Fräserset für Nuten und Bündigfräsen in Holz.;Nur für Holz, drei Nutfräser und drei Bündigfräser inklusive.;https://shop.ferronato.ch/de/product/6616/x;59.0;050-037 6;Nicht an Lager;Elektrogeräte;Verschleisswerkzeug mit gelegentlichem, aber wiederkehrendem Nachkauf.
Übergreifend;03 Bohren & Fräsen;Oberfräsen & Fräser;;2;FLEX CER 18-EC C Kanten- und Oberfräse;https://shop.ferronato.ch/images/product/large/7300.jpg;Akku-Kanten- und Oberfräse 18 V mit werkzeuglosem Umbau, Spannzange bis 8 mm Schaftdurchmesser, stufenloser Frastiefen-Feineinstellung und Plexiglas-Frastisch für freie Sicht. Für Eckverbindungen, Fugen, Rundungen und Nuten in Holz- und Trockenbau. Lieferung ohne Akku.;Akku-Kanten-/Oberfräse mit werkzeuglosem Umbau.;Frashub 50 mm, inkl. Absaughaube und zwei Spannzangen.;https://shop.ferronato.ch/de/product/7300/x;285.0;050-544;ab Lager;Elektrogeräte;Maschine, kein laufendes Verbrauchsprodukt.
Übergreifend;04 Schleifen, Kanten & Polieren;Aufnahmen & Schutzhauben;;2;FLEX Schutzhaube Schleifen;https://shop.ferronato.ch/images/product/large/7618.jpg;Schutzhaube zum Schleifen, passend zu FLEX L 8-11 125, L 9-11 125, L 12-11 125, LE 15-11 125 und L 15-11 125.;Schutzhaube für FLEX-Schleifmaschinen der L-Serie 125 mm.;Kompatibel mit fünf FLEX-Maschinenmodellen.;https://shop.ferronato.ch/de/product/7618/x;39.0;050-436 860;ab Lager;Steinbearbeitung > Elektrowerkzeuge & Zubehör > Zubehörteile;Ersatzteil für Bestandsmaschinen
Übergreifend;04 Schleifen, Kanten & Polieren;Aufnahmen & Schutzhauben;;2;Spanndorn 22,2 mm;https://shop.ferronato.ch/images/product/large/7664.jpg;Dreiteiliger Spanndorn Ø22,2mm mit 10-mm-Aufnahme zur Befestigung von 115/125-mm-Schleif- und Trennscheiben auf der Bohrmaschine. Set aus Befestigungsdorn, Spannscheibe und Senkkopfschraube M6x16, Spannbereich 0,5-6,0mm, Gesamtlänge 39mm.;Spanndorn zur Nutzung von 115/125-mm-Scheiben auf Bohrmaschinen.;Set mit Dorn, Spannscheibe und Senkkopfschraube M6x16.;https://shop.ferronato.ch/de/product/7664/x;12.55;040-992;ab Lager;Steinbearbeitung > Diamantwerkzeuge > Diamantwerkzeuge Divers > Werkzeuge/Zubehör;Nischenzubehör, seltener Bedarf
Übergreifend;04 Schleifen, Kanten & Polieren;Bürsten & Fächerschleifer;5;4;FLEX Nylon Topfbürste Ø130mm K46 M14;https://shop.ferronato.ch/images/product/large/7326.jpg;Topf-Nylonbürste Durchmesser 130 mm, Körnung 46, Werkzeugaufnahme M14, für niedertourige Winkelschleifer bis max. 2600 U/min, passend zur FLEX Holzbürstmaschine HBM 1002.;Nylon-Topfbürste K46 für niedertourige Winkelschleifer.;Werkzeugaufnahme M14, max. Drehzahl 2600 U/min.;https://shop.ferronato.ch/de/product/7326/x;38.0;;;Steinbearbeitung > Elektrowerkzeuge & Zubehör > Zubehörteile;FLEX Nylon-Topfbürste Ø130, Verschleissteil.
Übergreifend;04 Schleifen, Kanten & Polieren;Bürsten & Fächerschleifer;;4;FLEX Zirkular Nylonbürste Ø140mm K60;https://shop.ferronato.ch/images/product/large/7419.png;Zirkular-Nylonbürste Durchmesser 140 mm, Körnung 60, elastische, schleifkorndurchsetzte Kunststoffbürste zum Entgraten, Reinigen, Aufrauen und Glätten, auch für Holz einsetzbar.;Zirkular-Nylonbürste K60 zum Entgraten und Reinigen.;Durchmesser 140 mm, auch für Holz geeignet.;https://shop.ferronato.ch/de/product/7419/x;58.0;050-676 60;Nicht an Lager;Elektrogeräte;Verschleiss-Zubehör zu Bürstmaschine, regelmässig nachgekauft.
Übergreifend;04 Schleifen, Kanten & Polieren;Bürsten & Fächerschleifer;;4;FLEX Zirkular Nylonbürste Ø140mm K80;https://shop.ferronato.ch/images/product/large/7420.png;Zirkular-Nylonbürste Durchmesser 140 mm, Körnung 80, elastische, schleifkorndurchsetzte Kunststoffbürste zum Entgraten, Reinigen, Aufrauen und Glätten, auch für Holz einsetzbar.;Zirkular-Nylonbürste K80 zum Entgraten und Reinigen.;Durchmesser 140 mm, auch für Holz geeignet.;https://shop.ferronato.ch/de/product/7420/x;58.0;050-676 80;Nicht an Lager;Elektrogeräte;Verschleiss-Zubehör zu Bürstmaschine, regelmässig nachgekauft.
Übergreifend;04 Schleifen, Kanten & Polieren;Bürsten & Fächerschleifer;;3;SUHNER  Fächerschleifer FSW Ø40x15mm K60 Dorn 6mm;https://shop.ferronato.ch/images/product/large/6857.jpg;Fächerschleifer Ø40x15mm, Körnung K60, Dorn 6mm. Gleichmässiges Abarbeiten der Lamellen hält das Schleifkorn scharf. Für Grob-, Zwischen- und Feinschleifen an Radien, Kanten und Oberflächen im Behälter-, Küchen- und Apparatebau. Geeignet für Edelstahl, Stahl, Guss, Alu/NE-Metalle, Exotenmetalle, Kunststoff. Max. Drehzahl 30 m/s.;Flexibler Fächerschleifer für feine Oberflächen an Radien und Kanten.;Weitere Körnungen als Artikelvarianten erhältlich (Art. 080-035 bis 080-043).;https://shop.ferronato.ch/de/product/6857/x;7.3;;;Steinbearbeitung > Zubehör und Hilfsmittel;Standard-Verbrauchsmittel, keine Systembindung
